id,label
1,0.997947219
10,6.41E-05
100,7.24E-05
1000,0.997873786
10000,0.990879122
10001,6.76E-05
10002,0.000109421
10003,0.999116066
10004,0.789874438
10005,0.000209402
10006,0.000142082
10007,0.000225901
10008,0.000332356
10009,0.007998755
1001,9.92E-05
10010,0.997890237
10011,0.999346736
10012,6.94E-05
10013,0.000521008
10014,8.03E-05
10015,0.996654454
10016,0.008949637
10017,0.000178855
10018,8.51E-05
10019,8.32E-05
1002,0.998969379
10020,7.29E-05
10021,0.000103342
10022,0.987894657
10023,0.989472452
10024,0.968611243
10025,0.980738345
10026,0.999877814
10027,0.982970002
10028,6.65E-05
10029,0.819837812
1003,0.999652985
10030,0.996687713
10031,0.000372419
10032,0.000117064
10033,0.00038201
10034,0.995541516
10035,0.989876273
10036,0.993229154
10037,0.352424714
10038,0.993151072
10039,0.999713722
1004,0.999418858
10040,0.000124449
10041,0.997517231
10042,0.986028436
10043,0.999473992
10044,9.32E-05
10045,0.968819741
10046,0.9924714
10047,0.993593815
10048,0.998107734
10049,7.73E-05
1005,7.06E-05
10050,0.000694034
10051,0.000543376
10052,0.00027678
10053,0.996136966
10054,0.000266212
10055,7.04E-05
10056,0.998981062
10057,0.015327763
10058,0.993544939
10059,0.99669123
1006,0.997724953
10060,0.999690476
10061,9.57E-05
10062,0.000265951
10063,0.991129163
10064,0.975430432
10065,0.001346706
10066,6.90E-05
10067,7.60E-05
10068,0.000115137
10069,0.000146507
1007,0.999539617
10070,0.997241917
10071,6.57E-05
10072,6.66E-05
10073,0.866180125
10074,8.18E-05
10075,0.001451241
10076,0.003330924
10077,0.000124066
10078,0.970380905
10079,0.000101328
1008,0.000101069
10080,0.898307744
10081,6.26E-05
10082,0.003745521
10083,0.000193535
10084,0.994282189
10085,0.999191168
10086,0.999649051
10087,0.999753299
10088,0.000210376
10089,0.000227091
1009,0.99538714
10090,6.37E-05
10091,8.25E-05
10092,0.989518169
10093,0.096964891
10094,0.992969099
10095,7.51E-05
10096,0.998438421
10097,0.998322728
10098,0.999928299
10099,9.86E-05
101,0.000113098
1010,0.96583021
10100,0.994103316
10101,0.991688553
10102,6.85E-05
10103,0.000137764
10104,0.999948564
10105,0.926441613
10106,0.000111833
10107,9.11E-05
10108,0.997135463
10109,0.000133401
1011,0.000330171
10110,0.986791912
10111,0.000260444
10112,0.000101451
10113,0.999323848
10114,0.000495279
10115,7.91E-05
10116,0.945186856
10117,8.33E-05
10118,0.00067754
10119,0.99272764
1012,0.991146627
10120,0.000302347
10121,7.84E-05
10122,7.77E-05
10123,0.000129473
10124,0.999506715
10125,9.26E-05
10126,7.88E-05
10127,0.998317245
10128,0.000190886
10129,0.996641997
1013,0.000107922
10130,0.000136226
10131,0.996539834
10132,0.000210395
10133,0.000273316
10134,0.98235983
10135,0.993023875
10136,0.996335331
10137,0.000141844
10138,0.99558312
10139,0.998985413
1014,0.998792175
10140,0.998514238
10141,0.999204818
10142,0.999593201
10143,0.998632732
10144,0.979211035
10145,7.62E-05
10146,0.999422196
10147,0.999424103
10148,0.914276603
10149,0.000108135
1015,0.00011588
10150,0.00984767
10151,0.00015218
10152,7.48E-05
10153,0.994507912
10154,6.39E-05
10155,0.995398882
10156,0.000221011
10157,0.00054723
10158,7.25E-05
10159,0.960810188
1016,0.007682091
10160,0.000118073
10161,6.33E-05
10162,0.995642665
10163,0.980253401
10164,0.992679718
10165,0.981118682
10166,0.997751656
10167,0.957017484
10168,0.99813861
10169,0.974110249
1017,0.0002898
10170,0.000130002
10171,9.26E-05
10172,0.99906576
10173,0.091881114
10174,7.60E-05
10175,7.77E-05
10176,0.998398426
10177,0.95944697
10178,0.000299996
10179,0.99720377
1018,0.998124126
10180,8.35E-05
10181,0.991820577
10182,0.000388444
10183,0.023611992
10184,6.52E-05
10185,0.997292879
10186,0.99958128
10187,0.999893251
10188,0.000827443
10189,0.981246773
1019,0.999675635
10190,0.993252996
10191,7.24E-05
10192,0.951931301
10193,0.000471329
10194,0.000114349
10195,0.99834812
10196,0.992380801
10197,0.990354064
10198,7.94E-05
10199,9.76E-05
102,0.996364895
1020,0.000109483
10200,7.58E-05
10201,7.52E-05
10202,0.993312541
10203,0.99992055
10204,7.21E-05
10205,7.87E-05
10206,9.09E-05
10207,0.99288756
10208,0.998915735
10209,0.998057786
1021,0.000135962
10210,0.000121907
10211,7.19E-05
10212,0.000176232
10213,0.998815122
10214,0.996316496
10215,9.63E-05
10216,0.998595777
10217,0.935821119
10218,7.11E-05
10219,0.002680743
1022,0.001052432
10220,0.995474103
10221,0.998723093
10222,0.993695679
10223,0.000101601
10224,0.000100347
10225,0.008644962
10226,8.78E-05
10227,7.58E-05
10228,0.075600471
10229,0.00271846
1023,0.000190551
10230,0.80131084
10231,0.999934259
10232,0.999979678
10233,0.997655872
10234,9.97E-05
10235,8.56E-05
10236,0.011286108
10237,0.000995211
10238,0.971089068
10239,0.000411122
1024,9.25E-05
10240,0.000142074
10241,0.998639646
10242,0.994766954
10243,0.99415845
10244,0.999475303
10245,0.984294
10246,0.983654085
10247,0.999164048
10248,8.01E-05
10249,0.996405843
1025,0.000401641
10250,6.85E-05
10251,0.999765161
10252,0.000189415
10253,0.993485096
10254,0.999960366
10255,0.996235851
10256,0.998199406
10257,0.000132488
10258,0.999351445
10259,0.998657706
1026,0.000172483
10260,6.73E-05
10261,0.995747987
10262,0.994641128
10263,0.975550774
10264,6.65E-05
10265,0.0150964
10266,0.000140659
10267,0.000169461
10268,0.999996367
10269,0.996934179
1027,6.39E-05
10270,9.97E-05
10271,0.996900383
10272,0.000332402
10273,0.000198293
10274,7.48E-05
10275,0.969861987
10276,8.39E-05
10277,0.926372352
10278,0.000131047
10279,0.99965525
1028,7.04E-05
10280,0.997290495
10281,0.989973071
10282,0.873637799
10283,0.999495867
10284,0.996233347
10285,0.998514834
10286,0.000141918
10287,0.00026311
10288,0.000129267
10289,8.23E-05
1029,0.000161699
10290,0.999469224
10291,0.941518727
10292,7.51E-05
10293,0.99894357
10294,8.84E-05
10295,8.99E-05
10296,6.46E-05
10297,0.998896363
10298,0.99993104
10299,0.000767382
103,0.000212986
1030,0.000514563
10300,0.994034889
10301,0.001087223
10302,0.994030538
10303,0.000105933
10304,0.979586962
10305,0.995045248
10306,0.995390239
10307,0.995672229
10308,0.000308607
10309,6.56E-05
1031,6.34E-05
